,Location,Price,Number_of_bedrooms,Living_area,Furnished,Open_fireplace,Terrace,Garden,Surface_area_land,Pool,Condition,Price_per_sq
2410,Gent,299000.0,4.0,132.0,False,False,False,False,61.0,False,GOOD,2265.151515151515
2413,Other,210000.0,2.0,90.0,False,False,True,False,245.0,False,TO_RENOVATE,2333.3333333333335
2416,Izegem,270000.0,5.0,174.0,False,False,False,False,145.0,False,GOOD,1551.7241379310344
2417,Roeselare,279000.0,3.0,148.0,False,False,False,True,173.0,False,GOOD,1885.1351351351352
2422,Other,95000.0,2.0,97.0,False,False,False,False,150.0,False,TO_RENOVATE,979.3814432989691
2423,Mouscron,199000.0,4.0,140.0,False,False,False,False,0.0,False,JUST_RENOVATED,1421.4285714285713
2424,Other,239000.0,3.0,162.0,False,False,False,False,0.0,False,JUST_RENOVATED,1475.3086419753085
2426,Other,399999.0,3.0,166.0,False,True,True,False,260.0,False,GOOD,2409.632530120482
2430,Other,569000.0,4.0,220.0,False,True,True,True,289.0,False,JUST_RENOVATED,2586.3636363636365
2434,Other,315000.0,3.0,192.0,False,False,True,True,192.0,False,TO_BE_DONE_UP,1640.625
2435,Mol,255000.0,3.0,176.0,False,False,False,True,165.0,False,TO_BE_DONE_UP,1448.8636363636363
2436,Deurne,385000.0,4.0,172.0,False,False,False,False,110.0,False,GOOD,2238.3720930232557
2437,Deurne,385000.0,4.0,172.0,False,False,False,False,110.0,False,GOOD,2238.3720930232557
2440,Other,85000.0,2.0,78.0,False,False,False,False,21.0,False,TO_RENOVATE,1089.7435897435898
2442,Other,179000.0,2.0,95.0,False,False,True,False,150.0,False,TO_RENOVATE,1884.2105263157894
2444,Other,300000.0,3.0,185.0,False,False,True,True,790.0,False,AS_NEW,1621.6216216216217
2446,Other,100000.0,4.0,140.0,False,False,False,True,692.0,False,TO_RENOVATE,714.2857142857143
2448,Other,320000.0,3.0,127.0,False,False,False,True,340.0,False,AS_NEW,2519.685039370079
2449,Schoten,439000.0,3.0,231.0,False,True,False,True,122.0,False,JUST_RENOVATED,1900.4329004329004
2455,Oostende,287500.0,2.0,151.0,False,False,False,False,205.0,False,GOOD,1903.9735099337747
2458,Roeselare,212000.0,3.0,155.0,False,False,True,False,125.0,False,TO_RESTORE,1367.741935483871
2459,Other,179000.0,3.0,153.0,False,True,False,False,0.0,False,GOOD,1169.9346405228757
2463,Geraardsbergen,299000.0,3.0,190.0,False,False,True,True,331.0,False,GOOD,1573.6842105263158
2464,Other,300000.0,2.0,130.0,False,False,True,True,716.0,False,TO_BE_DONE_UP,2307.6923076923076
2479,Herentals,324890.0,3.0,222.0,False,False,True,False,572.0,False,AS_NEW,1463.4684684684685
2482,Other,170000.0,5.0,250.0,False,False,False,False,518.0,False,TO_RENOVATE,680.0
2483,Other,535000.0,4.0,200.0,False,False,False,True,207.0,False,Unknown,2675.0
2494,Other,550000.0,3.0,232.0,False,False,True,True,379.0,False,AS_NEW,2370.689655172414
2496,Stabroek,449000.0,4.0,174.0,False,False,True,True,215.0,False,AS_NEW,2580.4597701149423
2497,Other,285000.0,3.0,197.0,False,True,True,True,630.0,False,GOOD,1446.7005076142132
2498,Other,325000.0,3.0,161.0,False,False,False,False,281.0,False,GOOD,2018.6335403726707
2499,Other,365000.0,3.0,207.0,False,False,True,False,222.0,False,JUST_RENOVATED,1763.2850241545893
2502,Izegem,345000.0,3.0,174.0,False,False,True,True,207.0,False,AS_NEW,1982.7586206896551
2507,Turnhout,299000.0,4.0,178.0,False,False,False,True,233.0,False,GOOD,1679.7752808988764
2508,Lier,269000.0,2.0,141.0,False,False,False,True,110.0,False,GOOD,1907.8014184397164
2509,Lier,177000.0,2.0,92.0,False,False,False,True,141.0,False,TO_RENOVATE,1923.9130434782608
2511,Other,259000.0,2.0,130.0,False,False,True,False,98.0,False,GOOD,1992.3076923076924
2512,Other,269000.0,3.0,126.0,False,False,False,False,465.0,False,GOOD,2134.9206349206347
2513,Other,388000.0,3.0,159.0,False,False,False,False,406.0,False,GOOD,2440.251572327044
2514,Other,392000.0,3.0,166.0,False,False,False,False,369.0,False,GOOD,2361.4457831325303
2516,Nivelles,320000.0,3.0,110.0,False,False,False,True,80.0,False,TO_RENOVATE,2909.090909090909
2517,Nivelles,220000.0,3.0,110.0,False,False,False,False,80.0,False,TO_RENOVATE,2000.0
2518,Other,220000.0,3.0,110.0,False,False,False,False,80.0,False,TO_RENOVATE,2000.0
2519,Other,320000.0,3.0,110.0,False,False,False,True,80.0,False,TO_RENOVATE,2909.090909090909
2521,Other,369000.0,3.0,165.0,False,False,True,True,205.0,False,JUST_RENOVATED,2236.3636363636365
2523,Other,435000.0,3.0,173.0,False,False,True,True,689.0,False,AS_NEW,2514.450867052023
2524,Other,270000.0,4.0,200.0,False,False,False,False,464.0,False,GOOD,1350.0
2525,Liege,220000.0,4.0,150.0,False,False,True,False,79.0,False,GOOD,1466.6666666666667
2547,Other,512000.0,3.0,205.0,False,False,True,True,251.0,False,GOOD,2497.560975609756
2550,Beersel,260000.0,2.0,95.0,False,False,True,True,175.0,False,GOOD,2736.842105263158
2551,Other,398000.0,4.0,191.0,False,True,True,True,679.0,False,GOOD,2083.7696335078535
2552,Other,208000.0,4.0,130.0,False,False,False,True,341.0,False,Unknown,1600.0
2554,Sint-Niklaas,339000.0,3.0,155.0,False,False,True,False,235.0,False,GOOD,2187.0967741935483
2555,Other,450000.0,4.0,160.0,False,False,False,True,113.0,False,TO_RENOVATE,2812.5
2557,Other,275000.0,4.0,90.0,False,False,True,True,200.0,False,TO_RENOVATE,3055.5555555555557
2559,Other,172500.0,2.0,150.0,False,False,False,False,82.0,False,TO_RENOVATE,1150.0
2560,Ronse,249500.0,3.0,120.0,False,False,False,False,559.0,False,GOOD,2079.1666666666665
2561,Other,570000.0,5.0,185.0,False,False,True,False,60.0,False,TO_BE_DONE_UP,3081.0810810810813
2562,Kortrijk,353000.0,3.0,165.0,False,False,True,True,200.0,False,AS_NEW,2139.3939393939395
2565,Other,375000.0,3.0,177.0,False,False,True,False,0.0,False,GOOD,2118.64406779661
2566,Other,395000.0,2.0,170.0,False,False,True,True,270.0,False,AS_NEW,2323.529411764706
2568,Other,345000.0,3.0,180.0,False,False,True,True,332.0,False,TO_RENOVATE,1916.6666666666667
2570,Other,545000.0,5.0,232.0,False,False,True,True,269.0,False,JUST_RENOVATED,2349.137931034483
2573,Other,140000.0,3.0,227.0,False,False,True,False,270.0,False,TO_BE_DONE_UP,616.7400881057268
2584,Other,361718.0,3.0,202.0,False,False,False,False,421.0,False,AS_NEW,1790.6831683168316
2585,Other,295000.0,3.0,160.0,False,False,True,True,184.0,False,AS_NEW,1843.75
2586,Menen,115000.0,2.0,100.0,False,False,False,False,0.0,False,Unknown,1150.0
2589,Other,425000.0,3.0,158.0,False,True,True,True,705.0,False,GOOD,2689.8734177215188
2595,Roeselare,243000.0,3.0,115.0,False,False,True,True,143.0,False,JUST_RENOVATED,2113.0434782608695
2607,Tienen,206000.0,4.0,121.0,False,False,False,True,400.0,False,GOOD,1702.4793388429753
2611,Other,350000.0,3.0,245.0,False,True,True,False,0.0,False,GOOD,1428.5714285714287
2628,Other,300000.0,4.0,250.0,False,False,True,True,0.0,False,TO_RENOVATE,1200.0
2629,Other,395000.0,4.0,162.0,False,True,True,True,456.0,False,AS_NEW,2438.2716049382716
2631,Other,165000.0,4.0,159.0,False,False,True,False,370.0,False,GOOD,1037.7358490566037
2632,Ronse,285000.0,4.0,254.0,False,False,False,False,367.0,False,TO_RENOVATE,1122.0472440944882
2638,Dendermonde,289000.0,2.0,175.0,False,True,True,True,321.0,False,GOOD,1651.4285714285713
2643,Waregem,325000.0,2.0,120.0,False,False,False,False,326.0,False,GOOD,2708.3333333333335
2645,Other,215000.0,3.0,140.0,False,False,True,False,112.0,False,GOOD,1535.7142857142858
2650,Other,375000.0,2.0,193.0,False,False,True,True,355.0,True,GOOD,1943.0051813471503
2652,Other,375000.0,3.0,190.0,False,False,False,False,58.0,False,TO_BE_DONE_UP,1973.6842105263158
2655,Other,95000.0,3.0,110.0,False,False,False,True,250.0,False,TO_RENOVATE,863.6363636363636
2657,Stekene,255000.0,3.0,189.0,False,False,True,True,315.0,False,AS_NEW,1349.2063492063492
2659,Other,475000.0,4.0,203.0,False,False,True,False,342.0,False,GOOD,2339.9014778325122
2663,Other,356000.0,3.0,144.0,False,False,False,False,302.0,False,GOOD,2472.222222222222
2669,Other,200000.0,3.0,170.0,False,False,False,False,60.0,False,AS_NEW,1176.4705882352941
2675,Other,219000.0,2.0,132.0,False,False,True,True,263.0,False,GOOD,1659.090909090909
2683,Other,299000.0,4.0,177.0,False,False,False,True,582.0,False,GOOD,1689.265536723164
2688,Other,195000.0,3.0,190.0,False,False,True,False,235.0,False,TO_BE_DONE_UP,1026.3157894736842
2690,Other,199000.0,4.0,146.0,False,False,True,False,134.0,False,GOOD,1363.013698630137
2693,Ninove,330000.0,3.0,218.0,False,False,True,True,561.0,False,GOOD,1513.7614678899083
2694,Beerse,465000.0,4.0,269.0,False,False,True,False,339.0,False,AS_NEW,1728.6245353159852
2696,Geraardsbergen,175000.0,3.0,102.0,False,False,False,False,440.0,False,GOOD,1715.686274509804
2700,Other,179000.0,2.0,111.0,False,False,False,False,51.0,False,AS_NEW,1612.6126126126126
2702,Dendermonde,268000.0,4.0,185.0,False,False,True,False,84.0,False,AS_NEW,1448.6486486486488
2703,Boom,355000.0,3.0,181.0,False,False,True,False,83.0,False,GOOD,1961.3259668508288
2708,Other,185000.0,4.0,120.0,False,False,True,False,38.0,False,GOOD,1541.6666666666667
2709,Charleroi,145000.0,2.0,109.0,False,False,True,False,0.0,False,TO_RENOVATE,1330.2752293577983
2710,Courcelles,350000.0,4.0,235.0,False,False,True,True,0.0,False,AS_NEW,1489.3617021276596
2711,Other,380000.0,2.0,194.0,False,False,True,False,855.0,False,AS_NEW,1958.7628865979382
2717,Other,220000.0,3.0,120.0,False,False,True,True,270.0,False,GOOD,1833.3333333333333
2719,Other,169900.0,3.0,164.0,False,False,True,True,263.0,False,TO_RENOVATE,1035.9756097560976
2723,Herseaux,205000.0,3.0,129.0,False,False,True,False,350.0,False,GOOD,1589.1472868217054
2724,Other,325000.0,2.0,108.0,False,False,True,True,698.0,False,AS_NEW,3009.259259259259
2726,Aalst,249000.0,3.0,135.0,False,False,True,False,158.0,False,GOOD,1844.4444444444443
2727,Other,245000.0,3.0,140.0,False,False,True,True,433.0,False,AS_NEW,1750.0
2738,Other,363695.0,3.0,127.0,False,False,False,False,775.0,False,AS_NEW,2863.740157480315
2739,Other,329511.0,3.0,117.0,False,False,False,False,496.0,False,AS_NEW,2816.3333333333335
2741,Other,229000.0,2.0,100.0,False,False,True,True,930.0,False,AS_NEW,2290.0
2742,Other,330000.0,4.0,120.0,False,False,True,True,526.0,False,AS_NEW,2750.0
2743,Other,199000.0,3.0,140.0,False,False,True,False,121.0,False,GOOD,1421.4285714285713
2749,Other,249000.0,2.0,105.0,False,False,False,True,395.0,False,TO_RENOVATE,2371.4285714285716
2753,Other,132000.0,3.0,105.0,False,False,False,False,65.0,False,GOOD,1257.142857142857
2756,Other,235000.0,2.0,123.0,False,False,False,True,0.0,False,AS_NEW,1910.5691056910568
2761,Tienen,278000.0,4.0,139.0,False,False,True,False,90.0,False,AS_NEW,2000.0
2762,Other,420000.0,3.0,192.0,False,False,True,True,223.0,False,GOOD,2187.5
2763,Other,325000.0,3.0,135.0,False,False,True,True,237.0,False,GOOD,2407.4074074074074
2767,Other,229500.0,2.0,110.0,False,False,True,True,84.0,False,AS_NEW,2086.3636363636365
2768,Aalst,385000.0,4.0,210.0,False,False,True,False,75.0,False,AS_NEW,1833.3333333333333
2769,Other,549000.0,3.0,206.0,False,False,True,True,532.0,True,AS_NEW,2665.0485436893205
2771,Other,315000.0,2.0,120.0,False,False,True,False,115.0,False,GOOD,2625.0
2772,Other,140000.0,2.0,200.0,False,False,False,False,106.0,False,TO_RENOVATE,700.0
2780,Other,99000.0,2.0,80.0,False,False,True,False,135.0,False,TO_RENOVATE,1237.5
2781,Other,99000.0,2.0,70.0,False,False,False,False,0.0,False,TO_RENOVATE,1414.2857142857142
2782,Other,109000.0,3.0,110.0,False,False,False,True,628.0,False,TO_RENOVATE,990.9090909090909
2785,Other,375000.0,4.0,150.0,False,False,False,True,197.0,False,TO_BE_DONE_UP,2500.0
2787,Other,280000.0,3.0,155.0,False,False,True,True,700.0,False,TO_RENOVATE,1806.4516129032259
2788,Other,215000.0,4.0,115.0,False,False,False,True,760.0,False,TO_RENOVATE,1869.5652173913043
2792,Other,211000.0,4.0,160.0,False,False,False,False,540.0,False,TO_RENOVATE,1318.75
2809,Other,309000.0,3.0,145.0,False,False,False,True,190.0,False,TO_BE_DONE_UP,2131.0344827586205
2813,Tienen,149000.0,2.0,105.0,False,False,False,True,910.0,False,TO_RENOVATE,1419.047619047619
2814,Other,469000.0,5.0,261.0,False,False,True,True,826.0,False,JUST_RENOVATED,1796.934865900383
2815,Other,175000.0,5.0,160.0,False,False,False,True,340.0,False,TO_BE_DONE_UP,1093.75
2816,Other,228000.0,4.0,165.0,False,False,False,True,425.0,False,TO_BE_DONE_UP,1381.8181818181818
2818,Other,325000.0,3.0,213.0,False,False,True,False,523.0,False,TO_BE_DONE_UP,1525.8215962441313
2819,Mechelen,448000.0,4.0,163.0,False,False,True,True,380.0,True,AS_NEW,2748.4662576687115
2822,Eeklo,235000.0,4.0,180.0,False,False,True,False,120.0,False,TO_RENOVATE,1305.5555555555557
2828,Hasselt,495000.0,4.0,277.0,False,False,False,True,544.0,False,AS_NEW,1787.0036101083033
2832,Other,270000.0,3.0,176.0,False,False,False,False,155.0,False,AS_NEW,1534.090909090909
2838,Other,175000.0,3.0,122.0,False,False,False,True,330.0,False,GOOD,1434.4262295081967
2839,Other,199500.0,3.0,123.0,False,False,True,True,371.0,False,GOOD,1621.9512195121952
2842,Izegem,349000.0,3.0,160.0,False,False,False,False,194.0,False,AS_NEW,2181.25
2845,Deerlijk,175000.0,2.0,174.0,False,False,False,False,184.0,False,TO_RENOVATE,1005.7471264367816
2847,Other,300000.0,4.0,230.0,False,False,False,False,814.0,False,TO_BE_DONE_UP,1304.3478260869565
2856,Harelbeke,165000.0,3.0,145.0,False,False,True,False,500.0,False,TO_RENOVATE,1137.9310344827586
2857,Zele,349000.0,5.0,178.0,False,False,True,False,480.0,False,TO_RENOVATE,1960.6741573033707
2860,Other,239000.0,2.0,207.0,False,False,False,True,161.0,False,TO_BE_DONE_UP,1154.5893719806763
2863,Other,529000.0,2.0,260.0,False,False,False,False,134.0,False,TO_BE_DONE_UP,2034.6153846153845
2867,Aalst,139000.0,2.0,130.0,False,False,False,False,0.0,False,TO_RENOVATE,1069.2307692307693
2872,Borgerhout,339000.0,3.0,260.0,False,False,True,False,155.0,False,GOOD,1303.8461538461538
2876,Other,250000.0,4.0,250.0,False,True,False,False,660.0,False,TO_RENOVATE,1000.0
2877,Other,349000.0,3.0,139.0,False,False,True,True,362.0,False,GOOD,2510.7913669064747
2880,Merksem,359000.0,3.0,130.0,False,False,False,False,168.0,False,AS_NEW,2761.5384615384614
2882,Geraardsbergen,272000.0,3.0,187.0,False,True,True,True,432.0,False,GOOD,1454.5454545454545
2883,Other,315000.0,3.0,138.0,False,True,False,True,195.0,False,TO_BE_DONE_UP,2282.608695652174
2890,Other,100000.0,2.0,120.0,False,False,False,True,170.0,False,TO_RENOVATE,833.3333333333334
2892,Hasselt,349000.0,3.0,200.0,False,False,False,False,320.0,False,JUST_RENOVATED,1745.0
2894,Gent,445445.0,4.0,275.0,False,False,False,False,146.0,False,GOOD,1619.8
2896,Other,150000.0,2.0,113.0,False,False,False,False,39.0,False,TO_RESTORE,1327.4336283185842
2900,Wevelgem,325000.0,3.0,150.0,False,False,True,True,330.0,False,AS_NEW,2166.6666666666665
2902,Other,289000.0,3.0,211.0,False,False,True,True,622.0,False,AS_NEW,1369.6682464454977
2903,Other,245000.0,3.0,135.0,False,False,True,True,306.0,False,GOOD,1814.8148148148148
2904,Other,239000.0,3.0,157.0,False,False,True,False,345.0,False,GOOD,1522.2929936305732
2905,Harelbeke,129000.0,2.0,87.0,False,False,False,False,44.0,False,TO_BE_DONE_UP,1482.7586206896551
2909,Other,175000.0,2.0,123.0,False,False,False,True,231.0,False,TO_BE_DONE_UP,1422.7642276422764
2912,Other,235000.0,2.0,140.0,False,False,False,True,782.0,False,TO_RENOVATE,1678.5714285714287
2919,Other,399000.0,4.0,270.0,False,False,False,False,659.0,False,TO_BE_DONE_UP,1477.7777777777778
2921,Other,228000.0,3.0,85.0,False,True,True,True,205.0,False,GOOD,2682.3529411764707
2922,Other,298000.0,3.0,148.0,False,False,True,False,241.0,False,GOOD,2013.5135135135135
2923,Schoten,385000.0,4.0,175.0,False,True,True,True,215.0,False,GOOD,2200.0
2924,Gent,290000.0,3.0,132.0,False,False,False,False,62.0,False,JUST_RENOVATED,2196.969696969697
2925,Other,239000.0,2.0,190.0,False,False,False,False,396.0,False,TO_BE_DONE_UP,1257.8947368421052
2926,Other,239000.0,2.0,190.0,False,False,False,False,396.0,False,TO_BE_DONE_UP,1257.8947368421052
2927,Other,239000.0,2.0,190.0,False,False,False,False,396.0,False,TO_BE_DONE_UP,1257.8947368421052
2928,Other,239000.0,2.0,190.0,False,False,False,False,396.0,False,TO_BE_DONE_UP,1257.8947368421052
2931,Other,319000.0,2.0,175.0,False,False,True,True,896.0,False,AS_NEW,1822.857142857143
2933,Other,210000.0,3.0,107.0,False,True,True,True,125.0,False,JUST_RENOVATED,1962.6168224299065
2934,Other,190000.0,3.0,117.0,False,False,True,True,120.0,False,AS_NEW,1623.931623931624
2937,Other,575000.0,3.0,228.0,False,False,True,True,820.0,False,AS_NEW,2521.9298245614036
2942,Other,415000.0,4.0,158.0,False,False,True,True,324.0,False,AS_NEW,2626.5822784810125
2944,Menen,136500.0,2.0,88.0,False,False,True,False,60.0,False,AS_NEW,1551.1363636363637
2948,Other,295000.0,4.0,180.0,False,False,True,True,310.0,False,GOOD,1638.888888888889
2949,Liege,205000.0,3.0,140.0,False,False,False,False,95.0,False,GOOD,1464.2857142857142
2951,Other,175000.0,3.0,155.0,False,False,False,False,886.0,False,Unknown,1129.032258064516
2955,Other,260000.0,4.0,151.0,False,False,False,False,932.0,False,TO_RENOVATE,1721.8543046357615
2963,Other,165000.0,3.0,182.0,False,False,False,False,240.0,False,GOOD,906.5934065934066
2965,Other,159000.0,2.0,85.0,False,False,False,True,299.0,False,TO_BE_DONE_UP,1870.5882352941176
2966,Anderlecht,489000.0,4.0,170.0,False,False,True,True,1.0,False,GOOD,2876.470588235294
2968,Sint-Niklaas,435000.0,4.0,220.0,False,False,True,True,0.0,False,JUST_RENOVATED,1977.2727272727273
2974,Other,399000.0,3.0,174.0,False,False,False,True,259.0,False,GOOD,2293.103448275862
2975,Other,299000.0,3.0,132.0,False,False,True,True,398.0,False,GOOD,2265.151515151515
2976,Other,145000.0,5.0,277.0,False,False,False,False,541.0,False,TO_RENOVATE,523.4657039711192
2979,Other,195000.0,3.0,140.0,False,False,True,False,233.0,False,JUST_RENOVATED,1392.857142857143
2993,Other,235000.0,3.0,160.0,False,False,True,False,432.0,False,AS_NEW,1468.75
2994,Stabroek,325000.0,3.0,175.0,False,False,False,False,0.0,False,GOOD,1857.142857142857
2995,Charleroi,235000.0,3.0,173.0,False,False,True,True,347.0,False,AS_NEW,1358.3815028901734
2997,Other,305000.0,3.0,135.0,False,False,False,False,0.0,False,TO_BE_DONE_UP,2259.259259259259
3001,Other,299000.0,4.0,186.0,False,False,False,True,750.0,False,GOOD,1607.52688172043
3002,Turnhout,275000.0,3.0,152.0,False,False,False,True,300.0,False,TO_BE_DONE_UP,1809.2105263157894
3003,Other,219000.0,2.0,87.0,False,False,False,False,48.0,False,TO_RENOVATE,2517.2413793103447
3011,Stekene,325000.0,3.0,197.0,False,False,False,False,471.0,False,GOOD,1649.746192893401
3014,Roeselare,110000.0,3.0,147.0,False,False,False,False,65.0,False,GOOD,748.2993197278912
3015,Nieuwpoort,295000.0,4.0,210.0,False,False,True,True,235.0,False,TO_BE_DONE_UP,1404.7619047619048
3018,Temse,319000.0,4.0,202.0,False,False,False,True,595.0,False,GOOD,1579.2079207920792
3020,Other,320000.0,3.0,127.0,False,False,False,False,468.0,False,TO_RENOVATE,2519.685039370079
3022,Antwerp,209000.0,3.0,160.0,False,False,False,False,58.0,False,TO_RENOVATE,1306.25
3024,Antwerp,209000.0,3.0,160.0,False,False,False,False,58.0,False,TO_RENOVATE,1306.25
3025,Other,350000.0,3.0,140.0,False,False,False,True,150.0,False,JUST_RENOVATED,2500.0
3026,Blankenberge,565000.0,2.0,250.0,True,False,False,True,126.0,False,JUST_RENOVATED,2260.0
3027,Other,210000.0,2.0,105.0,False,False,True,False,211.0,False,TO_RENOVATE,2000.0
3028,Other,249900.0,3.0,170.0,False,True,True,True,479.0,False,TO_RENOVATE,1470.0
3032,Other,499000.0,4.0,205.0,False,True,True,False,930.0,False,GOOD,2434.1463414634145
3040,Ekeren,249000.0,3.0,129.0,False,False,True,False,148.0,False,TO_RENOVATE,1930.2325581395348
3042,Boom,245000.0,2.0,146.0,False,False,True,True,72.0,False,GOOD,1678.0821917808219
3043,Other,180000.0,3.0,134.0,False,False,False,False,0.0,False,TO_RENOVATE,1343.2835820895523
3045,Other,245000.0,3.0,176.0,False,False,True,False,0.0,False,TO_BE_DONE_UP,1392.0454545454545
3048,Huy,169000.0,3.0,200.0,False,False,False,False,0.0,False,TO_RENOVATE,845.0
